rank_model,player_id,player_display,name_key,field_status,r1_tee_time,r1_wave,data_depth_class,baseline_confidence_band,neutral_skill_sg,neutral_skill_index,venue_fit_score,venue_fit_delta,venue_fit_conf_band,comp_course_adjustment,comp_course_trace,venue_history_rounds,venue_history_sg,venue_history_delta,venue_history_conf_band,pre_penalty_vts,blend_class,blend_weights_used,tier_eligibility_gate_status,debut_flag,debut_class,debut_penalty_applied,anti_pattern_flags,anti_pattern_penalty_total,ap_pen_bomb_spray,ap_pen_wedge_liab,ap_pen_poor_birdie,ap_pen_rough_approach,anti_pattern_trigger_trace,anti_pattern_modifier_trace,primary_risk_trait,risk_stressor_active,risk_secondary_discount_applied,risk_discount_trace,form_score_adjusted,recent_form_index,form_vs_baseline,recent_form_gate_applied,recent_form_gate_reason,form_delta_vts,injury_flag,health_gate_status,health_gate_reason,health_delta_vts,player_variance_band,volatility_index,venue_variance_class,variance_adjustment_trace,probability_compression_class,probability_compression_coefficients,probability_compression_trace,vts_final_raw,vts_final,tier,tier_reason,tier_gate_check,win_pct,top3_pct,top5_pct,top10_pct,top20_pct,make_cut_pct,miss_cut_pct,primary_trait_driver,trait_summary_label,trace_notes
128,121,"Paul, Jeremy",PAUL_JEREMY,confirmed,TBD,TBD,deep,high,-1.12,54.65013286093888,51.61744671339113,-3.03268614754775,high,-1.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,0.62,0.0,low,52.89117278015634,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-4.220110361472796,0.0,-2.604369620732054,-1.6157407407407416,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.9120000000000001,46.04,-0.792,True,l5_form_applied,-1.98,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",42.47095205721075,42.47095205721075,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-3.0, AP=-4.2SG; 4CH-rds",ok,0.001279589176048768,0.020621024344399327,0.03042015446466638,0.08218866172618623,0.18938873487322036,0.3639884970383969,0.6360115029616031,PUTT_BirdieConv,PUTT_BirdieConv+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-1.12; VFD=-3.0; VHD=0.0(4rds); AP=-4.2SG(wedge_liability;poor_birdie_conv); FormΔ=-2.0; →Tier4 VTS=42.5
129,96,"Chatfield, Davis",CHATFIELD_DAVIS,confirmed,TBD,TBD,deep,high,-0.61,63.68467670504872,61.56179066720106,-2.122886037847664,high,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,62.83552228990966,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,wedge_liability;poor_birdie_conv,-4.13565332130309,0.0,-2.34134115199092,-1.7943121693121697,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-1.4860000000000002,45.62,-0.8760000000000001,True,l5_form_applied,-2.1900000000000004,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",42.37421564730349,42.37421564730349,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-2.1, AP=-4.1SG; 0CH-rds (debut); debut-A",ok,0.0014565048652314695,0.024966347289956645,0.03683424069686049,0.09966092775511202,0.2300638847230566,0.4430818522877867,0.5569181477122134,APP_150-200,APP_150-200+APP_100-150; weak OTT_Distance,NeutralSG=-0.61; VFD=-2.1; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-4.1SG(wedge_liability;poor_birdie_conv); FormΔ=-2.2; →Tier4 VTS=42.4
130,100,"Nyholm, Pontus",NYHOLM_PONTUS,confirmed,TBD,TBD,deep,high,-0.66,62.79893711248893,54.88367729463524,-7.915259817853688,high,-2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,59.63283318534745,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,bomb_and_spray;wedge_liability,-3.4502182170909226,-1.0725581395348838,-2.377660077556039,0.0,0.0,bomb_and_spray;wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-0.902,48.79,-0.242,True,l5_form_applied,-0.605,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",42.12739675116561,42.12739675116561,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-7.9, AP=-3.5SG; 0CH-rds (debut); debut-A",ok,0.0014187151832246504,0.024371158715058266,0.03596559127671034,0.09766589077289682,0.22649189280026624,0.43851791690274655,0.5614820830972534,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-0.66; VFD=-7.9; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-3.5SG(bomb_and_spray;wedge_liability); FormΔ=-0.6; →Tier4 VTS=42.1
131,140,"Todd, Brendon",TODD_BRENDON,confirmed,TBD,TBD,thin,low,-1.205,53.14437555358725,42.72277085918609,-10.42160469440116,low,0.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",28,-0.999,-0.568,medium,48.90418147919073,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,wedge_liability,-3.4899271729877994,0.0,-3.4899271729877994,0.0,0.0,wedge_liability,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Distance,False,0.0,,-1.205,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",41.92432713321514,41.92432713321514,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-10.4, AP=-3.5SG; 28CH-rds",ok,0.0013881994521206535,0.02389188654467898,0.03526578385630286,0.09605158241728545,0.22358397369705524,0.4347748876566735,0.5652251123433265,ARG_Rough,ARG_Rough+PUTT_BirdieConv; weak OTT_Distance,NeutralSG=-1.21; VFD=-10.4; VHD=-0.6(28rds); AP=-3.5SG(wedge_liability); →Tier4 VTS=41.9
132,67,"Stout, Preston",STOUT_PRESTON,confirmed,TBD,TBD,medium,medium,-0.1375,72.05491585473871,50.24983281073422,-21.80508304400449,medium,0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,63.33288263713692,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,wedge_liability;poor_birdie_conv;rough_approach_liab,-6.383686528001519,0.0,-2.582237775465809,-2.051046176046177,-1.750402576489533,wedge_liability;poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,0.1205,51.29,0.258,True,l5_form_applied,0.645,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",41.210509581133884,41.210509581133884,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-21.8, AP=-6.4SG; 0CH-rds (debut); debut-A",ok,0.0012849621791441654,0.02227922554135064,0.03290888235968305,0.0905670016684497,0.21358347246543483,0.42170810738650877,0.5782918926134912,OTT_Distance,OTT_Distance+APP_Wedge; weak ARG_Rough,NeutralSG=-0.14; VFD=-21.8; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-6.4SG(wedge_liability;poor_birdie_conv;rough_approach_liab); FormΔ=0.6; →Tier4 VTS=41.2
133,92,"Vanderlaan, John",VANDERLAAN_JOHN,confirmed,TBD,TBD,deep,high,-0.55,64.74756421612047,58.013556782459204,-6.734007433661262,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,62.05396124265596,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,wedge_liability;poor_birdie_conv,-4.0163838883809575,0.0,-2.4006431476402157,-1.6157407407407416,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.9400000000000002,43.05,-1.3900000000000001,True,l5_form_applied,-3.4750000000000005,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",40.54619346589404,40.54619346589404,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-6.7, AP=-4.0SG; 0CH-rds (debut); debut-A",ok,0.0011943450418027116,0.020874444670163847,0.030853053063086937,0.08572043641924493,0.2045848731304523,0.4096831967019934,0.5903168032980066,PUTT_Lag,PUTT_Lag+PUTT_BirdieConv; weak OTT_Accuracy,NeutralSG=-0.55; VFD=-6.7; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-4.0SG(wedge_liability;poor_birdie_conv); FormΔ=-3.5; →Tier4 VTS=40.5
134,133,"Highsmith, Joe",HIGHSMITH_JOE,confirmed,TBD,TBD,deep,high,-1.5,47.918511957484505,57.31978392051375,9.401271963029245,high,-0.2,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,-1.23,-0.06,low,51.512180350922065,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,wedge_liability;poor_birdie_conv,-4.053961510726385,0.0,-2.1935117752766486,-1.8604497354497362,0.0,wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.754,43.730000000000004,-1.254,True,l5_form_applied,-3.135,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",40.2692573294693,40.2692573294693,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=9.4, AP=-4.1SG; 4CH-rds",ok,0.001007019462212584,0.016621213779757386,0.02457274236251005,0.06853992622231508,0.16438986829968483,0.3311276773118286,0.6688723226881714,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.50; VFD=9.4; VHD=-0.1(4rds); AP=-4.1SG(wedge_liability;poor_birdie_conv); FormΔ=-3.1; →Tier4 VTS=40.3
135,130,"Gordon, Will",GORDON_WILL,confirmed,TBD,TBD,deep,high,-1.31,51.28432240921169,59.656372259318445,8.372049850106755,high,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",10,-1.61,-2.5711999999999997,medium,52.63928064148021,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-5.068360632212579,-1.115813953488372,-2.2255745767521047,-1.726972101972103,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.2960000000000003,45.07,-0.986,True,l5_form_applied,-2.465,False,ok,,0.0,low,25.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",40.03755937705505,40.03755937705505,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=8.4, AP=-5.1SG; 10CH-rds",ok,0.0009812072629361644,0.016247403205912135,0.024024965732793262,0.06723113599081441,0.16191396933522878,0.32774041237294865,0.6722595876270514,APP_Wedge,APP_Wedge+APP_100-150; weak OTT_Accuracy,NeutralSG=-1.31; VFD=8.4; VHD=-2.6(10rds); AP=-5.1SG(bomb_and_spray;wedge_liability;poor_birdie_conv); FormΔ=-2.5; →Tier4 VTS=40.0
136,137,"Campos, Rafael",CAMPOS_RAFAEL,confirmed,TBD,TBD,medium,medium,-1.405,49.6014171833481,54.27561016306849,4.674192979720395,medium,0.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",6,-2.061,-2.7880000000000003,medium,50.28684992225979,Balanced,"{""neutral"": 0.4, ""venuefit"": 0.3, ""venuehistory"": 0.3}",clear,False,,0.0,poor_birdie_conv;rough_approach_liab,-3.338313256791518,0.0,0.0,-1.7666546416546425,-1.5716586151368759,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-2.937,42.34,-1.5319999999999998,True,l5_form_applied,-3.8299999999999996,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",39.780223408676754,39.780223408676754,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=4.7, AP=-3.3SG; 6CH-rds",ok,0.0010293967886105767,0.017602109468003103,0.026033882353917934,0.07311608868521217,0.17688703725541027,0.35999534213410267,0.6400046578658973,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=-1.41; VFD=4.7; VHD=-2.8(6rds); AP=-3.3SG(poor_birdie_conv;rough_approach_liab); FormΔ=-3.8; →Tier4 VTS=39.8
137,134,"Tosti, Alejandro",TOSTI_ALEJANDRO,confirmed,TBD,TBD,medium,medium,-1.225,52.79007971656333,50.70397033376528,-2.086109382798057,medium,-0.6,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,-1.48,-0.068,low,51.631229475099516,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-5.997968346966047,-1.2888372093023257,-2.676723730256313,-2.032407407407408,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-1.667,47.79,-0.442,True,l5_form_applied,-1.105,False,ok,,0.0,medium,50.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",38.530292781167425,38.530292781167425,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=-2.1, AP=-6.0SG; 4CH-rds",ok,0.0008916424157428473,0.015566108588787684,0.02304547377796929,0.06584901252754212,0.16279508787750607,0.3400930675675066,0.6599069324324933,OTT_Distance,OTT_Distance+PAR5_Scoring; weak OTT_Accuracy,NeutralSG=-1.23; VFD=-2.1; VHD=-0.1(4rds); AP=-6.0SG(bomb_and_spray;wedge_liability;poor_birdie_conv); FormΔ=-1.1; →Tier4 VTS=38.5
138,127,"Rozo, Marcelo",ROZO_MARCELO,confirmed,TBD,TBD,deep,high,-1.23,52.70150575730735,63.30309409679104,10.60158833948369,high,3.0,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,56.94214109310083,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,poor_birdie_conv;rough_approach_liab,-3.579968944099379,0.0,0.0,-2.343253968253969,-1.2367149758454106,poor_birdie_conv;rough_approach_liab,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,ARG_Rough,False,0.0,,-1.778,47.26,-0.548,True,l5_form_applied,-1.37,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",38.41220320490208,38.41220320490208,4,"Tier4 — Cut-Line Player: Below-avg or mismatch VFD=10.6, AP=-3.6SG; 0CH-rds (debut); debut-A",ok,0.0009364096771896314,0.01692479999901387,0.025059204020827678,0.07171808405610774,0.17766276545569962,0.37206436294897566,0.6279356370510243,APP_Wedge,APP_Wedge+APP_100-150; weak ARG_Rough,NeutralSG=-1.23; VFD=10.6; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-3.6SG(poor_birdie_conv;rough_approach_liab); FormΔ=-1.4; →Tier4 VTS=38.4
139,143,"Fisher, Darin",FISHER_DARIN,confirmed,TBD,TBD,thin,low,-4.205,0.0,74.46366065275929,74.46366065275929,low,2.8,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",4,-5.642,-0.032,low,33.55748122846575,Blended,"{""neutral"": 0.5, ""venuefit"": 0.35, ""venuehistory"": 0.15}",clear,False,,0.0,,0.0,0.0,0.0,0.0,0.0,,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-4.205,50.0,0.0,False,,0.0,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",33.55748122846575,33.55748122846575,5,"Tier5 — Course Mismatch: Weak NeutralSG=-4.21, AP=0.0SG; 4CH-rds",ok,0.0005098078463915147,0.010477633124709574,0.015557907896350082,0.047425844837737846,0.12708939096726096,0.29346771081208933,0.7065322891879107,ARG_Rough,ARG_Rough+PUTT_Lag; weak OTT_Accuracy,NeutralSG=-4.21; VFD=74.5; VHD=-0.0(4rds); →Tier5 VTS=33.6
140,122,"Walker, Danny",WALKER_DANNY,confirmed,TBD,TBD,deep,high,-1.12,54.65013286093888,57.4460339589273,2.79590109798842,high,-1.4,"DataGolf venue-fit tool; comp courses: TPC River Highlands, Colonial CC, Sedgefield CC; cf_adj_total scaled ×20, capped ±7 VTS pts",0,,0.0,none,55.76849330013425,Neutral+Venue,"{""neutral"": 0.6, ""venuefit"": 0.4, ""venuehistory"": 0.0}",clear,True,A,-4.0,bomb_and_spray;wedge_liability;poor_birdie_conv,-4.882896348740953,-1.0,-2.2340868249314294,-1.6488095238095242,0.0,bomb_and_spray;wedge_liability;poor_birdie_conv,Deere Run standard venue (non-major birdie-fest). AP_TO_VTS=2.0. Soft/wet week: bomb_and_spray softened (miss_fw_pen_frac=0.0264 modest). No weather amplification on other patterns.,OTT_Accuracy,False,0.0,,-2.168,44.76,-1.0479999999999998,True,l5_form_applied,-2.6199999999999997,False,ok,,0.0,high,75.0,standard,Standard venue variance class. Soft/wet delay risk: no compression multiplier.,standard,"{""win_exponent"": 4.5, ""win_cap"": 0.14, ""top3_center"": 80, ""top5_center"": 76, ""top10_center"": 68, ""top20_center"": 59, ""make_cut_center"": 48, ""make_cut_steepness"": 0.07}","144-player cut event. Win exp=4.5, cap=0.14. make_cut_pct via logistic(vts, center=48, steep=0.07).",33.38270060265235,33.38270060265235,5,"Tier5 — Course Mismatch: Weak NeutralSG=-1.12, AP=-4.9SG; 0CH-rds (debut); debut-A",ok,0.0004979675204631844,0.01029779497032355,0.015292095750969478,0.046717096715828355,0.12552610875808815,0.2908426586506246,0.7091573413493755,APP_100-150,APP_100-150+APP_150-200; weak OTT_Accuracy,NeutralSG=-1.12; VFD=2.8; VHD=0.0(0rds); debut-A pen=-4.0SG; AP=-4.9SG(bomb_and_spray;wedge_liability;poor_birdie_conv); FormΔ=-2.6; →Tier5 VTS=33.4
